No,Price,Area,Bedrooms,WCs,District,Floors,Legal_status,Frontage,Price_per_sqm,District_encoded,Month
4979,4.3,40.0,2.0,2.0,tan-phu,2.0,1.0,-1.0,0.11,22,5
4980,3.75,32.0,2.0,2.0,tan-phu,2.0,-1.0,-1.0,0.12,22,5
4981,2.7,30.0,2.0,2.0,tan-phu,2.0,1.0,-1.0,0.09,22,5
4982,4.99,56.0,2.0,3.0,tan-phu,3.0,-1.0,-1.0,0.09,22,5
4983,3.8,40.0,2.0,2.0,tan-phu,3.0,1.0,-1.0,0.1,22,5
4984,2.9,26.0,2.0,2.0,tan-phu,2.0,-1.0,-1.0,0.11,22,5
4985,5.8,62.0,3.0,3.0,tan-phu,3.0,1.0,0.0,0.09,22,5
4986,4.25,50.0,3.0,2.0,tan-phu,3.0,1.0,0.0,0.08,22,5
4987,4.2,39.0,3.0,3.0,tan-phu,3.0,-1.0,-1.0,0.11,22,5
4988,3.1,32.0,1.0,2.0,tan-phu,2.0,-1.0,-1.0,0.1,22,5
4989,14.2,91.0,5.0,7.0,tan-phu,2.0,-1.0,-1.0,0.16,22,5
4990,6.95,65.0,3.0,3.0,tan-phu,3.0,-1.0,1.0,0.11,22,5
4991,5.5,59.0,5.0,5.0,tan-phu,4.0,-1.0,-1.0,0.09,22,5
4992,6.9,63.05,4.0,4.0,tan-phu,4.0,-1.0,0.0,0.11,22,5
4993,6.1,63.05,4.0,4.0,tan-phu,5.0,1.0,0.0,0.1,22,5
4994,5.0,63.0,3.0,3.0,tan-phu,2.0,1.0,-1.0,0.08,22,5
4995,6.7,63.05,4.0,4.0,tan-phu,4.0,-1.0,0.0,0.11,22,5
4996,6.0,63.05,4.0,3.0,tan-phu,4.0,1.0,0.0,0.1,22,5
4997,4.85,57.0,2.0,2.0,tan-phu,2.0,-1.0,-1.0,0.09,22,5
4998,4.95,42.0,2.0,2.0,tan-phu,2.0,-1.0,-1.0,0.12,22,5
4999,6.4,63.05,4.0,4.0,tan-phu,4.0,-1.0,0.0,0.1,22,5
5000,4.15,75.0,3.0,2.0,tan-phu,3.0,1.0,-1.0,0.06,22,5
5001,3.8,63.05,3.0,3.0,tan-phu,2.0,-1.0,0.0,0.06,22,5
5002,6.7,64.0,4.0,4.0,tan-phu,4.0,1.0,-1.0,0.1,22,5
5003,5.8,56.0,6.0,6.0,tan-phu,5.0,1.0,1.0,0.1,22,4
5004,2.4,30.0,2.0,2.0,tan-phu,2.0,-1.0,-1.0,0.08,22,5
5005,2.3,36.0,3.0,2.0,tan-phu,1.0,-1.0,1.0,0.06,22,5
5006,3.0,31.0,2.0,2.0,tan-phu,2.0,-1.0,0.0,0.1,22,5
5007,5.3,56.0,2.0,2.0,tan-phu,4.0,1.0,1.0,0.09,22,4
5008,6.6,95.0,4.0,4.0,tan-phu,3.0,1.0,0.0,0.07,22,4
5009,5.5,51.0,3.0,3.0,tan-phu,3.0,-1.0,1.0,0.11,22,4
5010,4.1,56.0,2.0,2.0,tan-phu,3.0,-1.0,0.0,0.07,22,4
5011,6.8,80.0,4.0,4.0,tan-phu,4.0,1.0,-1.0,0.08,22,4
5012,5.95,47.0,2.0,3.0,tan-phu,3.0,-1.0,1.0,0.13,22,4
5013,5.0,65.0,3.0,3.0,tan-phu,2.0,1.0,0.0,0.08,22,4
5014,9.2,70.0,4.0,5.0,tan-phu,4.0,1.0,1.0,0.13,22,4
5015,5.8,93.0,3.0,3.0,tan-phu,3.0,1.0,0.0,0.06,22,4
5016,5.6,64.0,5.0,5.0,tan-phu,4.0,-1.0,0.0,0.09,22,4
5017,3.8,40.0,3.0,2.0,tan-phu,3.0,-1.0,0.0,0.1,22,4
5018,9.5,86.0,5.0,4.0,tan-phu,3.0,1.0,1.0,0.11,22,4
5019,3.0,42.0,4.0,4.0,tan-phu,3.0,1.0,0.0,0.07,22,4
5020,3.4,40.0,2.0,2.0,tan-phu,3.0,-1.0,0.0,0.08,22,4
5021,4.1,38.0,3.0,4.0,tan-phu,3.0,1.0,1.0,0.11,22,4
5022,5.95,57.0,3.0,3.0,tan-phu,3.0,1.0,0.0,0.1,22,4
5023,5.4,50.0,3.0,2.0,tan-phu,2.0,-1.0,0.0,0.11,22,4
5024,13.4,63.05,4.0,4.0,tan-phu,3.0,1.0,0.0,0.21,22,4
5025,4.0,40.0,2.0,3.0,tan-phu,3.0,1.0,-1.0,0.1,22,4
5026,5.8,30.0,3.0,3.0,tan-phu,3.0,1.0,0.0,0.19,22,4
5027,10.0,64.0,4.0,4.0,tan-phu,4.0,1.0,1.0,0.16,22,4
5028,4.95,56.0,2.0,3.0,tan-phu,4.0,-1.0,-1.0,0.09,22,4
5029,5.8,56.0,4.0,4.0,tan-phu,3.0,1.0,1.0,0.1,22,4
5030,4.4,51.0,3.0,2.0,tan-phu,2.0,-1.0,-1.0,0.09,22,4
5031,3.65,50.0,3.0,2.0,tan-phu,2.0,1.0,0.0,0.07,22,3
5032,6.5,80.0,4.0,4.0,tan-phu,3.0,1.0,1.0,0.08,22,4
5033,6.2,47.0,2.0,3.0,tan-phu,3.0,1.0,1.0,0.13,22,3
5034,4.5,47.0,3.0,3.0,tan-phu,3.0,-1.0,-1.0,0.1,22,3
5035,10.8,75.0,5.0,4.0,tan-phu,3.0,-1.0,-1.0,0.14,22,3
5036,6.5,55.0,3.0,3.0,tan-phu,3.0,-1.0,-1.0,0.12,22,3
5037,5.9,60.0,4.0,4.0,tan-phu,4.0,1.0,-1.0,0.1,22,3
5038,4.9,40.0,3.0,2.0,tan-phu,2.0,-1.0,0.0,0.12,22,3
5039,6.8,53.0,4.0,4.0,tan-phu,4.0,1.0,-1.0,0.13,22,3
5040,3.65,32.0,2.0,2.0,tan-phu,2.0,-1.0,0.0,0.11,22,3
5041,7.5,60.0,9.0,3.0,tan-phu,4.0,1.0,-1.0,0.12,22,3
5042,3.95,39.0,2.0,2.0,tan-phu,3.0,-1.0,1.0,0.1,22,3
5043,5.95,62.0,4.0,4.0,tan-phu,3.0,-1.0,1.0,0.1,22,3
5044,6.8,80.0,4.0,3.0,tan-phu,3.0,1.0,1.0,0.08,22,3
5045,4.45,75.0,4.0,5.0,tan-phu,3.0,1.0,-1.0,0.06,22,3
5046,3.9,40.0,4.0,3.0,tan-phu,3.0,1.0,-1.0,0.1,22,3
5047,3.5,78.0,3.0,2.0,tan-phu,2.0,-1.0,1.0,0.04,22,3
5048,15.0,120.0,5.0,7.0,tan-phu,4.0,1.0,-1.0,0.12,22,3
5049,3.9,80.0,3.0,3.0,tan-phu,3.0,-1.0,0.0,0.05,22,3
5050,3.9,60.0,4.0,5.0,tan-phu,5.0,-1.0,-1.0,0.06,22,3
5051,6.6,63.05,3.0,4.0,tan-phu,3.0,-1.0,0.0,0.1,22,3
5052,4.5,84.0,3.0,3.0,tan-phu,3.0,-1.0,-1.0,0.05,22,3
5053,5.9,63.05,4.0,4.0,tan-phu,4.0,1.0,0.0,0.09,22,3
5054,4.3,38.0,3.0,4.0,tan-phu,5.0,1.0,1.0,0.11,22,3
5055,4.0,32.0,3.0,3.0,tan-phu,5.0,1.0,1.0,0.12,22,3
5056,5.2,61.0,3.0,4.0,tan-phu,3.0,1.0,0.0,0.09,22,3
5057,3.0,40.0,2.0,2.0,tan-phu,2.0,1.0,0.0,0.08,22,3
5058,6.7,62.0,4.0,5.0,tan-phu,4.0,1.0,-1.0,0.11,22,3
5059,4.95,42.0,2.0,2.0,tan-phu,2.0,-1.0,-1.0,0.12,22,2
5060,6.2,72.0,3.0,3.0,tan-phu,3.0,-1.0,-1.0,0.09,22,2
5061,5.0,40.0,3.0,3.0,tan-phu,3.0,1.0,-1.0,0.12,22,2
5062,3.3,33.0,2.0,3.0,tan-phu,3.0,-1.0,-1.0,0.1,22,2
5063,4.8,85.0,3.0,3.0,tan-phu,3.0,-1.0,-1.0,0.06,22,2
5064,7.0,62.0,3.0,4.0,tan-phu,3.0,1.0,0.0,0.11,22,2
5065,4.0,68.0,4.0,4.0,tan-phu,2.0,1.0,-1.0,0.06,22,2
5066,4.8,45.0,3.0,2.0,tan-phu,2.0,-1.0,-1.0,0.11,22,2
5067,4.0,63.05,3.0,3.0,tan-phu,3.0,-1.0,0.0,0.06,22,2
5068,9.0,50.0,4.0,4.0,tan-phu,4.0,-1.0,0.0,0.18,22,2
5069,6.5,63.05,4.0,3.0,tan-phu,3.0,1.0,0.0,0.1,22,2
5070,5.5,50.0,3.0,5.0,tan-phu,4.0,1.0,0.0,0.11,22,2
5071,4.65,41.0,4.0,2.0,tan-phu,3.0,1.0,1.0,0.11,22,2
5072,5.8,62.0,4.0,4.0,tan-phu,3.0,1.0,0.0,0.09,22,2
5073,5.8,59.0,4.0,3.0,tan-phu,3.0,1.0,0.0,0.1,22,2
5074,5.5,54.0,2.0,2.0,tan-phu,3.0,1.0,1.0,0.1,22,2
5075,4.2,40.0,3.0,2.0,tan-phu,2.0,-1.0,-1.0,0.11,22,2
5076,4.5,37.0,2.0,2.0,tan-phu,3.0,-1.0,1.0,0.12,22,2
5077,5.25,40.0,3.0,3.0,tan-phu,3.0,1.0,-1.0,0.13,22,2
5078,4.3,38.0,2.0,2.0,tan-phu,3.0,-1.0,1.0,0.11,22,2
5079,4.5,39.0,3.0,3.0,tan-phu,3.0,-1.0,-1.0,0.12,22,2
5080,9.0,102.0,3.0,4.0,tan-phu,4.0,-1.0,1.0,0.09,22,2
5081,4.3,46.0,2.0,2.0,tan-phu,3.0,-1.0,0.0,0.09,22,2
5082,10.0,83.3,5.0,4.0,tan-phu,3.0,1.0,0.0,0.12,22,2
5083,4.95,44.0,3.0,2.0,tan-phu,2.0,-1.0,-1.0,0.11,22,2
5084,4.75,57.0,2.0,2.0,tan-phu,2.0,1.0,0.0,0.08,22,2
5085,5.0,62.0,3.0,4.0,tan-phu,3.0,1.0,0.0,0.08,22,2
5086,8.6,88.0,3.0,3.0,tan-phu,3.0,1.0,0.0,0.1,22,2
5087,2.9,42.0,2.0,2.0,tan-phu,2.0,1.0,0.0,0.07,22,2
5088,4.0,41.0,3.0,2.0,tan-phu,2.0,-1.0,-1.0,0.1,22,1
5089,3.0,68.0,4.0,4.0,tan-phu,3.0,1.0,1.0,0.04,22,1
5090,4.2,44.0,3.0,2.0,tan-phu,2.0,-1.0,-1.0,0.1,22,1
5091,9.25,65.0,4.0,5.0,tan-phu,4.0,-1.0,0.0,0.14,22,1
5092,8.6,113.0,2.0,2.0,tan-phu,3.0,-1.0,0.0,0.08,22,1
5093,5.9,52.0,4.0,4.0,tan-phu,3.0,1.0,1.0,0.11,22,1
5094,4.1,41.0,2.0,3.0,tan-phu,3.0,1.0,0.0,0.1,22,1
5095,3.0,27.0,3.0,2.0,tan-phu,2.0,1.0,0.0,0.11,22,1
5096,9.4,74.0,3.0,2.0,tan-phu,2.0,1.0,1.0,0.13,22,1
5097,3.65,108.0,3.0,2.0,tan-phu,2.0,1.0,0.0,0.03,22,1
5098,15.0,225.0,4.0,4.0,tan-phu,3.0,1.0,0.0,0.07,22,1
5099,9.5,72.0,5.0,4.0,tan-phu,4.0,-1.0,0.0,0.13,22,1
5100,3.2,36.0,2.0,2.0,tan-phu,2.0,-1.0,-1.0,0.09,22,1
5101,5.65,53.0,3.0,3.0,tan-phu,4.0,-1.0,0.0,0.11,22,1
5102,6.6,87.0,6.0,3.0,tan-phu,2.0,1.0,0.0,0.08,22,1
5103,16.5,150.0,6.0,6.0,tan-phu,4.0,-1.0,-1.0,0.11,22,1
5104,5.95,63.0,3.0,4.0,tan-phu,3.0,1.0,0.0,0.09,22,1
5105,10.54,119.17,3.0,3.0,thu-duc,3.0,1.0,0.0,0.09,23,12
5106,10.54,119.17,3.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,12
5107,14.0,227.0,15.0,15.0,thu-duc,3.0,1.0,0.0,0.06,23,12
5108,10.54,119.17,3.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,12
5109,3.35,35.0,2.0,2.0,thu-duc,2.0,1.0,-1.0,0.1,23,12
5110,9.0,121.0,3.0,3.0,thu-duc,3.0,1.0,1.0,0.07,23,12
5111,10.54,119.17,3.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,12
5112,15.5,220.0,4.0,4.0,thu-duc,2.0,1.0,1.0,0.07,23,12
5113,2.4,40.0,2.0,2.0,thu-duc,2.0,-1.0,-1.0,0.06,23,12
5114,14.8,95.0,5.0,6.0,thu-duc,4.0,1.0,1.0,0.16,23,12
5115,10.54,119.17,3.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,12
5116,7.0,178.0,3.0,4.0,thu-duc,2.0,-1.0,-1.0,0.04,23,11
5117,10.54,119.17,3.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,11
5118,6.8,65.0,4.0,5.0,thu-duc,3.0,1.0,0.0,0.1,23,11
5119,5.0,98.0,4.0,2.0,thu-duc,3.0,-1.0,-1.0,0.05,23,11
5120,4.5,46.0,4.0,3.0,thu-duc,3.0,1.0,1.0,0.1,23,11
5121,3.0,61.0,2.0,1.0,thu-duc,2.0,1.0,0.0,0.05,23,11
5122,4.0,40.0,3.0,3.0,thu-duc,3.0,1.0,1.0,0.1,23,11
5123,4.55,94.0,2.0,1.0,thu-duc,2.0,1.0,1.0,0.05,23,11
5124,16.0,93.0,4.0,5.0,thu-duc,5.0,1.0,-1.0,0.17,23,11
5125,10.54,119.17,3.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,11
5126,13.0,240.0,3.0,4.0,thu-duc,2.0,1.0,-1.0,0.05,23,11
5127,4.15,58.0,3.0,2.0,thu-duc,2.0,1.0,-1.0,0.07,23,11
5128,5.6,62.0,3.0,2.0,thu-duc,2.0,-1.0,-1.0,0.09,23,11
5129,2.6,60.0,2.0,2.0,thu-duc,2.0,1.0,0.0,0.04,23,11
5130,10.54,119.17,3.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,11
5131,6.0,65.0,3.0,2.0,thu-duc,2.0,-1.0,1.0,0.09,23,11
5132,8.0,90.0,5.0,5.0,thu-duc,3.0,-1.0,-1.0,0.09,23,11
5133,10.54,119.17,3.0,3.0,thu-duc,3.0,-1.0,1.0,0.09,23,11
5134,3.4,45.0,3.0,2.0,thu-duc,3.0,1.0,0.0,0.08,23,11
5135,10.54,119.17,3.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,11
5136,3.6,102.0,3.0,2.0,thu-duc,1.0,-1.0,-1.0,0.04,23,11
5137,5.6,70.0,5.0,3.0,thu-duc,3.0,-1.0,-1.0,0.08,23,11
5138,4.1,62.0,4.0,2.0,thu-duc,2.0,-1.0,-1.0,0.07,23,11
5139,11.3,184.0,6.0,5.0,thu-duc,3.0,1.0,1.0,0.06,23,11
5140,10.54,119.17,3.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,11
5141,4.0,44.0,4.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,11
5142,3.3,56.0,2.0,2.0,thu-duc,2.0,1.0,0.0,0.06,23,11
5143,15.5,210.0,4.0,5.0,thu-duc,4.0,1.0,-1.0,0.07,23,11
5144,2.1,40.0,3.0,1.0,thu-duc,2.0,1.0,0.0,0.05,23,11
5145,10.54,119.17,3.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,11
5146,5.8,60.6,3.0,3.0,thu-duc,3.0,1.0,0.0,0.1,23,11
5147,4.5,100.0,3.0,2.0,thu-duc,3.0,1.0,0.0,0.04,23,11
5148,5.2,107.0,4.0,3.0,thu-duc,2.0,-1.0,1.0,0.05,23,11
5149,12.0,86.0,5.0,6.0,thu-duc,4.0,-1.0,1.0,0.14,23,11
5150,10.54,119.17,3.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,11
5151,1.4,21.0,2.0,1.0,thu-duc,2.0,-1.0,-1.0,0.07,23,11
5152,10.54,119.17,3.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,11
5153,4.5,67.0,2.0,2.0,thu-duc,2.0,-1.0,1.0,0.07,23,11
5154,9.5,102.0,4.0,4.0,thu-duc,3.0,1.0,1.0,0.09,23,11
5155,15.0,119.17,4.0,3.0,thu-duc,4.0,1.0,1.0,0.13,23,11
5156,16.5,98.0,5.0,5.0,thu-duc,4.0,1.0,1.0,0.17,23,11
5157,6.5,87.0,4.0,3.0,thu-duc,3.0,1.0,1.0,0.07,23,11
5158,3.6,45.0,2.0,2.0,thu-duc,2.0,1.0,0.0,0.08,23,11
5159,10.54,119.17,3.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,11
5160,6.3,70.0,4.0,3.0,thu-duc,2.0,1.0,1.0,0.09,23,11
5161,6.0,80.0,4.0,3.0,thu-duc,3.0,1.0,1.0,0.08,23,11
5162,5.65,191.0,7.0,6.0,thu-duc,3.0,-1.0,-1.0,0.03,23,11
5163,7.0,178.0,4.0,3.0,thu-duc,2.0,-1.0,-1.0,0.04,23,11
5164,14.8,102.5,4.0,4.0,thu-duc,4.0,1.0,-1.0,0.14,23,11
5165,10.54,65.0,3.0,2.0,thu-duc,2.0,1.0,-1.0,0.16,23,10
5166,14.0,184.0,9.0,5.0,thu-duc,4.0,1.0,1.0,0.08,23,10
5167,10.54,119.17,4.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,10
5168,6.35,64.0,3.0,2.0,thu-duc,2.0,-1.0,1.0,0.1,23,10
5169,12.5,65.0,4.0,4.0,thu-duc,5.0,-1.0,1.0,0.19,23,10
5170,12.7,76.0,9.0,3.0,thu-duc,1.0,-1.0,-1.0,0.17,23,10
5171,10.5,85.0,4.0,4.0,thu-duc,5.0,1.0,0.0,0.12,23,10
5172,3.0,52.0,2.0,2.0,thu-duc,2.0,-1.0,-1.0,0.06,23,10
5173,5.2,75.0,3.0,2.0,thu-duc,3.0,1.0,1.0,0.07,23,10
5174,10.54,119.17,4.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,10
5175,7.0,75.3,4.0,4.0,thu-duc,3.0,1.0,1.0,0.09,23,10
5176,11.0,160.0,4.0,4.0,thu-duc,3.0,-1.0,1.0,0.07,23,10
5177,11.7,160.0,3.0,3.0,thu-duc,3.0,1.0,-1.0,0.07,23,10
5178,17.0,210.0,2.0,1.0,thu-duc,2.0,1.0,-1.0,0.08,23,10
5179,10.54,119.17,4.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,10
5180,6.3,64.0,3.0,2.0,thu-duc,3.0,1.0,1.0,0.1,23,10
5181,10.54,119.17,4.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,10
5182,13.9,138.0,6.0,6.0,thu-duc,2.0,1.0,1.0,0.1,23,10
5183,4.3,55.0,4.0,3.0,thu-duc,4.0,1.0,0.0,0.08,23,10
5184,6.35,68.0,4.0,3.0,thu-duc,2.0,-1.0,1.0,0.09,23,10
5185,4.15,61.0,4.0,2.0,thu-duc,2.0,-1.0,-1.0,0.07,23,10
5186,12.0,189.0,4.0,3.0,thu-duc,3.0,1.0,-1.0,0.06,23,10
5187,10.54,119.17,4.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,10
5188,7.0,59.3,4.0,4.0,thu-duc,4.0,1.0,1.0,0.12,23,10
5189,7.9,69.0,4.0,4.0,thu-duc,3.0,1.0,-1.0,0.11,23,10
5190,10.54,119.17,4.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,10
5191,5.4,54.0,4.0,4.0,thu-duc,2.0,-1.0,-1.0,0.1,23,10
5192,3.4,61.0,4.0,2.0,thu-duc,2.0,1.0,-1.0,0.06,23,10
5193,6.8,68.0,4.0,3.0,thu-duc,3.0,-1.0,-1.0,0.1,23,10
5194,3.4,65.0,2.0,1.0,thu-duc,2.0,1.0,0.0,0.05,23,10
5195,4.6,60.0,2.0,2.0,thu-duc,2.0,-1.0,-1.0,0.08,23,10
5196,4.6,54.0,2.0,3.0,thu-duc,2.0,-1.0,-1.0,0.09,23,10
5197,4.6,60.0,2.0,2.0,thu-duc,2.0,1.0,0.0,0.08,23,10
5198,4.6,54.0,2.0,3.0,thu-duc,2.0,-1.0,-1.0,0.09,23,10
5199,3.65,74.0,3.0,2.0,thu-duc,2.0,-1.0,0.0,0.05,23,10
5200,5.35,67.0,3.0,3.0,thu-duc,2.0,1.0,0.0,0.08,23,10
5201,6.8,113.0,3.0,3.0,thu-duc,3.0,1.0,1.0,0.06,23,10
5202,6.8,112.0,3.0,3.0,thu-duc,4.0,1.0,1.0,0.06,23,10
5203,6.8,122.0,3.0,3.0,thu-duc,2.0,-1.0,-1.0,0.06,23,10
5204,6.8,113.0,3.0,3.0,thu-duc,3.0,1.0,1.0,0.06,23,10
5205,5.6,72.0,3.0,3.0,thu-duc,3.0,-1.0,0.0,0.08,23,10
5206,6.7,115.0,3.0,3.0,thu-duc,3.0,1.0,1.0,0.06,23,10
5207,5.2,75.0,4.0,2.0,thu-duc,3.0,1.0,0.0,0.07,23,10
5208,3.4,60.0,2.0,1.0,thu-duc,2.0,1.0,0.0,0.06,23,10
5209,3.4,60.0,2.0,1.0,thu-duc,2.0,1.0,0.0,0.06,23,10
5210,15.5,228.0,5.0,5.0,thu-duc,3.0,1.0,-1.0,0.07,23,10
5211,4.0,63.0,4.0,2.0,thu-duc,4.0,-1.0,0.0,0.06,23,10
5212,4.0,40.0,3.0,3.0,thu-duc,2.0,1.0,0.0,0.1,23,10
5213,10.54,119.17,4.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,10
5214,4.5,73.0,3.0,3.0,thu-duc,2.0,1.0,1.0,0.06,23,10
5215,4.5,92.0,3.0,3.0,thu-duc,2.0,1.0,1.0,0.05,23,10
5216,6.3,60.0,4.0,4.0,thu-duc,3.0,1.0,1.0,0.1,23,10
5217,4.6,58.4,2.0,3.0,thu-duc,2.0,1.0,-1.0,0.08,23,10
5218,7.5,67.0,4.0,4.0,thu-duc,3.0,-1.0,1.0,0.11,23,10
5219,10.54,119.17,4.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,10
5220,9.8,65.0,4.0,5.0,thu-duc,5.0,1.0,1.0,0.15,23,10
5221,4.0,45.0,3.0,3.0,thu-duc,3.0,1.0,0.0,0.09,23,10
5222,4.0,43.0,3.0,3.0,thu-duc,3.0,1.0,0.0,0.09,23,10
5223,10.54,119.17,4.0,3.0,thu-duc,3.0,-1.0,-1.0,0.09,23,10
5224,3.4,58.0,3.0,2.0,thu-duc,2.0,-1.0,-1.0,0.06,23,10
5225,3.8,64.0,3.0,2.0,thu-duc,2.0,-1.0,-1.0,0.06,23,10
5226,3.8,65.0,3.0,2.0,thu-duc,2.0,1.0,0.0,0.06,23,10
5227,3.7,64.0,3.0,2.0,thu-duc,2.0,1.0,0.0,0.06,23,10
5228,4.5,92.0,3.0,3.0,thu-duc,2.0,1.0,1.0,0.05,23,10
5229,4.3,64.0,2.0,1.0,thu-duc,3.0,1.0,1.0,0.07,23,10
5230,4.3,64.0,2.0,1.0,thu-duc,3.0,1.0,1.0,0.07,23,10
5231,3.4,60.0,4.0,2.0,thu-duc,2.0,1.0,-1.0,0.06,23,10
5232,3.5,60.0,3.0,2.0,thu-duc,2.0,1.0,0.0,0.06,23,10
5233,3.6,60.0,3.0,2.0,thu-duc,2.0,1.0,0.0,0.06,23,10
5234,3.5,60.0,3.0,2.0,thu-duc,2.0,1.0,-1.0,0.06,23,10
5235,3.4,60.0,4.0,2.0,thu-duc,2.0,1.0,0.0,0.06,23,10
5236,9.8,180.0,4.0,3.0,thu-duc,2.0,-1.0,-1.0,0.05,23,10
5237,10.54,119.17,4.0,3.0,thu-duc,3.0,1.0,-1.0,0.09,23,10
5238,10.54,119.17,4.0,3.0,thu-duc,3.0,1.0,-1.0,0.09,23,10
5239,2.9,60.0,3.0,2.0,thu-duc,2.0,1.0,-1.0,0.05,23,10
5240,10.54,40.0,2.0,3.0,thu-duc,2.0,1.0,-1.0,0.26,23,10
5241,15.5,155.0,3.0,3.0,thu-duc,3.0,1.0,1.0,0.1,23,10
5242,10.54,119.17,3.0,3.0,thu-duc,3.0,1.0,-1.0,0.09,23,10
5243,10.0,119.17,4.0,3.0,thu-duc,3.0,1.0,1.0,0.08,23,10
5244,10.54,119.17,3.0,4.0,thu-duc,4.0,1.0,-1.0,0.09,23,10
5245,10.54,119.17,4.0,4.0,thu-duc,4.0,-1.0,-1.0,0.09,23,10
5246,10.54,119.17,3.0,3.0,thu-duc,3.0,1.0,-1.0,0.09,23,10
5247,10.54,119.17,3.0,2.0,thu-duc,3.0,1.0,1.0,0.09,23,10
5248,5.0,119.17,3.0,2.0,thu-duc,2.0,1.0,0.0,0.04,23,10
5249,5.6,67.0,3.0,3.0,thu-duc,3.0,-1.0,0.0,0.08,23,9
5250,6.3,58.0,3.0,2.0,thu-duc,2.0,1.0,-1.0,0.11,23,9
5251,16.0,200.0,4.0,5.0,thu-duc,4.0,1.0,1.0,0.08,23,9
5252,4.5,55.0,4.0,3.0,thu-duc,3.0,1.0,0.0,0.08,23,9
5253,9.5,144.0,4.0,5.0,thu-duc,4.0,1.0,-1.0,0.07,23,9
5254,3.8,64.0,3.0,2.0,thu-duc,3.0,1.0,-1.0,0.06,23,9
5255,8.5,74.0,4.0,5.0,thu-duc,4.0,1.0,0.0,0.11,23,9
5256,5.6,66.0,3.0,3.0,thu-duc,3.0,1.0,-1.0,0.08,23,9
5257,13.0,201.0,4.0,4.0,thu-duc,2.0,1.0,1.0,0.06,23,9
5258,3.35,42.0,3.0,1.0,thu-duc,2.0,1.0,0.0,0.08,23,9
5259,4.35,50.0,3.0,2.0,thu-duc,2.0,1.0,0.0,0.09,23,9
5260,4.35,52.0,4.0,3.0,thu-duc,3.0,1.0,-1.0,0.08,23,9
5261,10.54,109.0,4.0,2.0,thu-duc,3.0,1.0,-1.0,0.1,23,9
5262,5.3,58.0,4.0,3.0,thu-duc,3.0,1.0,1.0,0.09,23,9
5263,10.54,68.0,3.0,2.0,thu-duc,2.0,-1.0,-1.0,0.16,23,9
5264,6.0,67.0,4.0,3.0,thu-duc,3.0,1.0,1.0,0.09,23,9
5265,10.54,119.17,4.0,4.0,thu-duc,3.0,-1.0,-1.0,0.09,23,9
5266,8.0,90.8,4.0,5.0,thu-duc,3.0,1.0,0.0,0.09,23,9
5267,1.6,20.0,2.0,2.0,thu-duc,3.0,1.0,-1.0,0.08,23,9
5268,8.5,62.0,4.0,5.0,thu-duc,3.0,1.0,0.0,0.14,23,9
5269,2.55,52.0,2.0,1.0,thu-duc,2.0,1.0,-1.0,0.05,23,9
5270,8.3,77.5,4.0,5.0,thu-duc,3.0,1.0,0.0,0.11,23,9
5271,6.3,109.0,4.0,2.0,thu-duc,3.0,1.0,1.0,0.06,23,9
5272,5.5,67.0,3.0,2.0,thu-duc,3.0,1.0,1.0,0.08,23,9
5273,4.5,75.0,3.0,2.0,thu-duc,3.0,1.0,1.0,0.06,23,9
5274,2.75,52.0,2.0,1.0,thu-duc,2.0,1.0,0.0,0.05,23,9
5275,2.7,68.0,3.0,2.0,thu-duc,2.0,1.0,0.0,0.04,23,9
5276,10.54,119.17,4.0,4.0,thu-duc,3.0,-1.0,-1.0,0.09,23,9
5277,4.8,60.0,5.0,4.0,thu-duc,3.0,1.0,0.0,0.08,23,9
5278,5.0,60.0,3.0,4.0,thu-duc,3.0,1.0,-1.0,0.08,23,9
5279,7.8,84.0,4.0,3.0,thu-duc,3.0,1.0,0.0,0.09,23,9
5280,11.8,160.0,3.0,3.0,thu-duc,3.0,1.0,-1.0,0.07,23,9
5281,5.7,90.0,10.0,10.0,thu-duc,3.0,1.0,0.0,0.06,23,9
5282,8.88,88.6,4.0,5.0,thu-duc,3.0,-1.0,-1.0,0.1,23,9
