Price,Area,Bedrooms,WCs,District,Floors,Legal_status,Price_per_sqm,District_encoded,Month,Frontage_1,Frontage_0
6.4,40.0,4.0,3.0,binh-thanh,3.0,1.0,0.16,14,2,1,0
21.0,122.0,4.0,5.0,binh-thanh,3.0,0.0,0.17,14,2,0,1
10.1,110.0,3.0,2.0,binh-thanh,2.0,0.0,0.09,14,2,0,0
17.4,196.0,6.0,6.0,binh-thanh,4.0,1.0,0.09,14,2,1,0
3.4,25.0,2.0,2.0,binh-thanh,2.0,1.0,0.14,14,2,0,1
19.0,105.0,2.0,2.0,binh-thanh,2.0,1.0,0.18,14,2,0,1
4.95,35.0,2.0,2.0,binh-thanh,2.0,0.0,0.14,14,2,0,0
6.4,50.0,4.0,4.0,binh-thanh,4.0,1.0,0.13,14,2,0,0
4.8,53.0,3.0,2.0,binh-thanh,2.0,0.0,0.09,14,2,0,0
5.0,40.0,3.0,3.0,binh-thanh,3.0,0.0,0.12,14,2,0,1
5.99,47.0,2.0,2.0,binh-thanh,2.0,0.0,0.13,14,2,0,1
8.7,60.0,5.0,4.0,binh-thanh,4.0,0.0,0.14,14,2,0,1
3.3,27.0,2.0,2.0,binh-thanh,2.0,1.0,0.12,14,2,0,1
16.5,176.0,7.0,7.0,binh-thanh,5.0,0.0,0.09,14,2,0,1
13.7,126.0,2.0,2.0,binh-thanh,4.0,0.0,0.11,14,2,0,1
9.8,72.0,3.0,3.0,binh-thanh,4.0,1.0,0.14,14,2,0,1
15.0,84.0,9.0,9.0,binh-thanh,5.0,1.0,0.18,14,2,1,0
7.3,60.0,2.0,2.0,binh-thanh,3.0,0.0,0.12,14,1,0,0
14.1,80.0,6.0,7.0,binh-thanh,4.0,1.0,0.18,14,1,0,1
7.4,59.0,3.0,2.0,binh-thanh,3.0,0.0,0.13,14,1,0,1
11.2,65.0,3.0,3.0,binh-thanh,3.0,1.0,0.17,14,1,0,1
6.6,65.0,5.0,5.0,binh-thanh,4.0,1.0,0.1,14,1,0,0
10.5,102.0,5.0,4.0,binh-thanh,4.0,1.0,0.1,14,1,1,0
10.0,52.0,8.0,8.0,binh-thanh,5.0,0.0,0.19,14,1,1,0
12.8,72.0,7.0,7.0,binh-thanh,5.0,0.0,0.18,14,1,0,0
6.5,60.0,2.0,3.0,binh-thanh,3.0,1.0,0.11,14,1,0,0
7.3,50.0,4.0,2.0,binh-thanh,6.0,0.0,0.15,14,1,0,1
12.95,75.0,9.0,9.0,binh-thanh,6.0,1.0,0.17,14,1,0,1
9.0,96.0,4.0,4.0,binh-thanh,4.0,1.0,0.09,14,1,0,1
9.5,40.0,3.0,3.0,binh-thanh,3.0,1.0,0.24,14,1,0,0
7.69,44.0,7.0,7.0,binh-thanh,3.0,1.0,0.17,14,1,0,1
10.5,75.0,1.0,1.0,binh-thanh,4.0,1.0,0.14,14,1,0,1
14.0,64.0,4.0,4.0,binh-thanh,4.0,1.0,0.22,14,1,0,0
14.5,130.0,12.0,12.0,binh-thanh,5.0,1.0,0.11,14,1,0,0
7.3,60.0,2.0,2.0,binh-thanh,4.0,0.0,0.12,14,1,0,1
3.8,30.0,3.0,3.0,binh-thanh,3.0,1.0,0.13,14,1,1,0
9.99,75.0,6.0,6.0,binh-thanh,5.0,1.0,0.13,14,1,1,0
9.5,97.0,5.0,5.0,binh-thanh,5.0,1.0,0.1,14,1,0,1
9.6,110.0,5.0,4.0,binh-thanh,4.0,1.0,0.09,14,1,1,0
3.7,18.0,2.0,2.0,binh-thanh,3.0,1.0,0.21,14,1,0,0
13.3,144.0,4.0,4.0,binh-thanh,3.0,1.0,0.09,14,1,0,1
5.85,36.0,3.0,3.0,binh-thanh,3.0,1.0,0.16,14,1,0,1
6.6,48.0,4.0,3.0,binh-thanh,4.0,1.0,0.14,14,1,0,1
6.7,55.0,5.0,4.0,binh-thanh,5.0,1.0,0.12,14,1,0,1
5.5,36.0,2.0,2.0,binh-thanh,4.0,1.0,0.15,14,1,0,1
10.5,114.0,5.0,5.0,binh-thanh,4.0,0.0,0.09,14,1,0,1
12.0,120.0,2.0,2.0,binh-thanh,3.0,0.0,0.1,14,1,0,1
8.8,54.0,4.0,2.0,binh-thanh,3.0,0.0,0.16,14,1,1,0
6.6,52.0,4.0,3.0,binh-thanh,4.0,0.0,0.13,14,1,0,1
7.7,39.0,4.0,5.0,binh-thanh,4.0,0.0,0.2,14,1,1,0
3.4,27.0,2.0,2.0,binh-thanh,2.0,0.0,0.13,14,1,0,0
7.0,53.0,4.0,3.0,binh-thanh,3.0,0.0,0.13,14,1,1,0
3.7,25.0,2.0,2.0,binh-thanh,3.0,1.0,0.15,14,1,0,1
5.9,33.0,2.0,2.0,binh-thanh,2.0,1.0,0.18,14,1,0,0
6.4,54.0,3.0,3.0,binh-thanh,3.0,0.0,0.12,14,1,0,0
11.5,199.0,13.0,13.0,binh-thanh,5.0,1.0,0.06,14,1,0,0
12.0,150.0,12.0,12.0,can-gio,4.0,0.0,0.08,15,11,0,0
3.0,50.0,2.0,2.0,cu-chi,2.0,0.0,0.06,16,7,0,0
14.0,455.0,2.0,24.0,cu-chi,3.0,1.0,0.03,16,5,1,0
7.39,53.0,4.0,4.0,go-vap,4.0,1.0,0.14,17,12,0,1
9.9,94.0,3.0,4.0,go-vap,3.0,1.0,0.11,17,12,1,0
9.7,58.0,4.0,6.0,go-vap,5.0,1.0,0.17,17,12,0,1
10.9,57.0,3.0,4.0,go-vap,5.0,1.0,0.19,17,12,0,1
4.7,50.0,3.0,2.0,go-vap,2.0,1.0,0.09,17,12,0,1
6.25,42.0,3.0,3.0,go-vap,4.0,1.0,0.15,17,12,1,0
7.5,85.0,2.0,2.0,go-vap,3.0,1.0,0.09,17,12,0,0
4.3,40.0,3.0,2.0,go-vap,2.0,0.0,0.11,17,12,0,0
7.0,55.0,4.0,5.0,go-vap,4.0,1.0,0.13,17,12,0,1
5.5,66.0,1.0,1.0,go-vap,3.0,1.0,0.08,17,12,0,1
4.68,37.0,4.0,4.0,go-vap,4.0,1.0,0.13,17,12,0,1
5.8,52.0,5.0,6.0,go-vap,4.0,1.0,0.11,17,12,0,1
10.9,101.0,2.0,2.0,go-vap,4.0,1.0,0.11,17,12,0,1
5.2,57.0,3.0,2.0,go-vap,2.0,1.0,0.09,17,12,1,0
6.6,72.0,4.0,6.0,go-vap,3.0,0.0,0.09,17,11,0,0
5.1,64.0,4.0,4.0,go-vap,3.0,0.0,0.08,17,11,0,1
2.39,34.0,2.0,2.0,go-vap,2.0,0.0,0.07,17,11,0,0
7.2,88.0,6.0,7.0,go-vap,3.0,0.0,0.08,17,11,0,0
6.5,56.0,4.0,4.0,go-vap,4.0,0.0,0.12,17,11,0,0
13.6,80.0,5.0,6.0,go-vap,5.0,1.0,0.17,17,11,1,0
3.9,40.0,3.0,3.0,go-vap,2.0,0.0,0.1,17,11,0,0
3.8,76.0,4.0,3.0,go-vap,2.0,1.0,0.05,17,11,0,1
3.65,40.0,3.0,3.0,go-vap,3.0,0.0,0.09,17,11,0,1
3.7,44.0,3.0,3.0,go-vap,3.0,1.0,0.08,17,11,0,1
7.2,56.0,2.0,2.0,go-vap,2.0,0.0,0.13,17,11,0,0
5.5,50.0,3.0,3.0,go-vap,6.0,1.0,0.11,17,11,0,1
5.2,80.0,2.0,3.0,go-vap,1.0,0.0,0.06,17,11,0,1
4.5,42.0,2.0,2.0,go-vap,3.0,1.0,0.11,17,11,0,1
2.8,42.0,2.0,2.0,go-vap,2.0,1.0,0.07,17,11,1,0
4.5,45.0,3.0,4.0,go-vap,3.0,1.0,0.1,17,11,0,1
4.8,75.0,3.0,3.0,go-vap,3.0,0.0,0.06,17,11,0,1
4.6,35.0,2.0,3.0,go-vap,3.0,1.0,0.13,17,11,0,1
4.9,58.0,3.0,2.0,go-vap,3.0,0.0,0.08,17,11,0,1
2.9,80.0,2.0,3.0,go-vap,2.0,1.0,0.04,17,11,0,1
4.9,42.0,3.0,4.0,go-vap,3.0,1.0,0.12,17,11,0,1
8.5,78.0,4.0,5.0,go-vap,4.0,1.0,0.11,17,11,0,1
6.68,43.0,4.0,3.0,go-vap,4.0,1.0,0.16,17,11,1,0
8.6,60.0,4.0,5.0,go-vap,4.0,1.0,0.14,17,11,1,0
7.5,45.0,5.0,3.0,go-vap,3.0,1.0,0.17,17,11,0,1
4.8,65.0,4.0,3.0,go-vap,3.0,1.0,0.07,17,11,0,0
3.7,44.0,2.0,2.0,go-vap,2.0,0.0,0.08,17,11,0,1
3.1,31.0,2.0,2.0,go-vap,2.0,1.0,0.1,17,11,0,0
6.25,63.0,3.0,3.0,go-vap,3.0,1.0,0.1,17,11,1,0
4.8,50.0,3.0,2.0,go-vap,2.0,0.0,0.1,17,11,0,0
4.5,70.0,1.0,2.0,go-vap,3.0,0.0,0.06,17,11,0,1
4.0,55.0,2.0,2.0,go-vap,2.0,1.0,0.07,17,11,0,1
6.99,48.0,4.0,5.0,go-vap,3.0,1.0,0.15,17,11,0,1
9.0,73.0,5.0,6.0,go-vap,4.0,1.0,0.12,17,11,1,0
8.79,81.0,5.0,5.0,go-vap,4.0,1.0,0.11,17,11,1,0
2.0,42.0,2.0,2.0,go-vap,2.0,1.0,0.05,17,11,0,1
6.6,42.0,4.0,5.0,go-vap,4.0,1.0,0.16,17,11,0,1
3.2,30.0,3.0,3.0,go-vap,3.0,1.0,0.11,17,11,0,1
2.0,45.0,3.0,3.0,go-vap,3.0,1.0,0.04,17,11,0,1
17.7,260.0,3.0,9.0,go-vap,4.0,1.0,0.07,17,11,0,1
8.5,90.0,5.0,6.0,go-vap,4.0,1.0,0.09,17,11,1,0
6.5,54.0,3.0,4.0,go-vap,4.0,1.0,0.12,17,11,0,1
7.5,90.0,4.0,3.0,go-vap,3.0,0.0,0.08,17,11,0,0
7.3,56.0,4.0,5.0,go-vap,3.0,0.0,0.13,17,11,0,1
11.9,101.0,9.0,7.0,go-vap,5.0,1.0,0.12,17,11,0,1
8.79,81.0,5.0,5.0,go-vap,4.0,1.0,0.11,17,11,1,0
6.5,68.0,4.0,4.0,go-vap,3.0,0.0,0.1,17,11,0,0
6.1,63.0,2.0,2.0,go-vap,2.0,1.0,0.1,17,11,0,1
6.5,63.0,2.0,2.0,go-vap,2.0,1.0,0.1,17,11,1,0
11.5,80.0,3.0,4.0,go-vap,4.0,1.0,0.14,17,11,0,1
1.85,18.0,1.0,1.0,go-vap,2.0,1.0,0.1,17,11,0,0
9.5,96.0,3.0,4.0,go-vap,4.0,1.0,0.1,17,11,0,1
7.5,81.0,4.0,5.0,go-vap,4.0,1.0,0.09,17,11,0,1
10.0,96.0,4.0,3.0,go-vap,4.0,1.0,0.1,17,11,0,1
4.15,35.0,3.0,3.0,go-vap,3.0,1.0,0.12,17,10,0,0
6.0,46.0,3.0,3.0,go-vap,4.0,1.0,0.13,17,10,1,0
3.8,62.0,4.0,3.0,go-vap,3.0,1.0,0.06,17,10,0,0
8.5,86.0,4.0,4.0,go-vap,3.0,0.0,0.1,17,10,1,0
7.4,67.0,5.0,6.0,go-vap,5.0,1.0,0.11,17,10,0,1
8.8,55.0,4.0,5.0,go-vap,5.0,1.0,0.16,17,10,0,1
21.0,171.0,45.0,48.0,go-vap,7.0,0.0,0.12,17,10,0,0
7.79,68.0,4.0,4.0,go-vap,4.0,0.0,0.11,17,10,0,1
7.0,100.0,4.0,3.0,go-vap,3.0,1.0,0.07,17,10,0,1
3.95,64.0,3.0,3.0,go-vap,3.0,1.0,0.06,17,10,0,0
4.6,46.0,2.0,2.0,go-vap,2.0,0.0,0.1,17,10,0,0
5.6,43.0,4.0,3.0,go-vap,4.0,1.0,0.13,17,10,0,1
7.0,69.0,4.0,6.0,go-vap,4.0,1.0,0.1,17,10,0,1
7.5,77.0,4.0,4.0,go-vap,3.0,1.0,0.1,17,10,0,1
6.8,53.0,3.0,3.0,go-vap,4.0,1.0,0.13,17,10,0,1
3.9,64.0,3.0,3.0,go-vap,4.0,1.0,0.06,17,10,0,0
6.0,58.0,3.0,3.0,go-vap,3.0,1.0,0.1,17,10,0,1
3.98,64.0,3.0,3.0,go-vap,3.0,1.0,0.06,17,10,0,0
4.98,43.0,2.0,2.0,go-vap,2.0,0.0,0.12,17,10,0,0
8.35,62.0,4.0,5.0,go-vap,4.0,1.0,0.13,17,10,0,1
2.85,25.0,2.0,3.0,go-vap,3.0,0.0,0.11,17,10,0,0
3.6,37.0,4.0,3.0,go-vap,1.0,0.0,0.1,17,10,0,0
6.6,70.0,2.0,2.0,go-vap,3.0,0.0,0.09,17,10,0,1
7.2,63.0,4.0,5.0,go-vap,4.0,1.0,0.11,17,10,0,1
13.5,101.0,6.0,3.0,go-vap,3.0,1.0,0.13,17,10,0,1
4.59,39.0,3.0,3.0,go-vap,3.0,0.0,0.12,17,10,0,1
4.08,33.0,3.0,3.0,go-vap,4.0,1.0,0.12,17,10,1,0
12.0,76.0,4.0,3.0,go-vap,4.0,1.0,0.16,17,10,0,1
4.9,33.0,3.0,2.0,go-vap,3.0,1.0,0.15,17,10,1,0
9.5,87.0,4.0,4.0,go-vap,4.0,1.0,0.11,17,10,1,0
7.0,53.0,4.0,3.0,go-vap,4.0,1.0,0.13,17,10,0,1
1.79,12.0,2.0,2.0,go-vap,2.0,1.0,0.15,17,10,0,1
4.69,35.0,2.0,3.0,go-vap,3.0,0.0,0.13,17,10,0,1
2.69,23.0,2.0,2.0,go-vap,2.0,0.0,0.12,17,10,0,0
2.05,20.0,2.0,3.0,go-vap,3.0,1.0,0.1,17,10,0,1
8.2,44.0,4.0,4.0,go-vap,4.0,1.0,0.19,17,10,1,0
7.99,70.0,5.0,3.0,go-vap,4.0,1.0,0.11,17,10,0,1
7.8,124.0,2.0,3.0,go-vap,2.0,0.0,0.06,17,10,0,0
4.5,36.0,4.0,3.0,go-vap,3.0,1.0,0.12,17,10,0,1
3.2,28.0,3.0,2.0,go-vap,3.0,0.0,0.11,17,10,1,0
12.5,75.2,4.0,5.0,go-vap,4.0,1.0,0.17,17,10,0,1
5.4,45.5,4.0,5.0,go-vap,5.0,1.0,0.12,17,10,0,1
6.5,62.0,4.0,6.0,go-vap,4.0,1.0,0.1,17,10,0,1
4.5,64.0,5.0,2.0,go-vap,2.0,1.0,0.07,17,10,0,1
5.2,34.0,3.0,3.0,go-vap,5.0,1.0,0.15,17,10,0,1
5.65,42.0,3.0,3.0,go-vap,3.0,0.0,0.13,17,10,0,1
6.7,63.0,4.0,5.0,go-vap,4.0,1.0,0.11,17,10,0,1
7.1,60.0,4.0,5.0,go-vap,4.0,0.0,0.12,17,10,0,0
5.86,45.0,4.0,6.0,go-vap,5.0,0.0,0.13,17,10,0,0
4.3,50.0,2.0,2.0,go-vap,2.0,0.0,0.09,17,10,0,0
3.2,28.0,4.0,3.0,go-vap,3.0,1.0,0.11,17,10,1,0
11.5,85.0,7.0,7.0,go-vap,5.0,1.0,0.14,17,10,0,1
4.6,50.0,3.0,4.0,go-vap,2.0,0.0,0.09,17,10,0,1
6.5,64.0,7.0,6.0,go-vap,4.0,0.0,0.1,17,10,0,0
3.7,34.0,2.0,2.0,go-vap,2.0,0.0,0.11,17,10,0,1
6.8,68.0,3.0,4.0,go-vap,4.0,1.0,0.1,17,10,0,0
5.3,42.0,4.0,3.0,go-vap,3.0,1.0,0.13,17,10,0,1
5.7,41.0,4.0,3.0,go-vap,4.0,1.0,0.14,17,10,1,0
5.35,40.0,2.0,2.0,go-vap,3.0,1.0,0.13,17,10,0,1
8.6,50.0,4.0,6.0,go-vap,5.0,1.0,0.17,17,10,0,0
7.4,47.0,4.0,5.0,go-vap,4.0,1.0,0.16,17,10,1,0
4.8,53.0,2.0,2.0,go-vap,3.0,0.0,0.09,17,10,0,0
12.0,117.0,7.0,7.0,go-vap,4.0,0.0,0.1,17,10,0,0
5.5,56.0,4.0,3.0,go-vap,4.0,0.0,0.1,17,10,1,0
7.6,53.0,4.0,5.0,go-vap,5.0,1.0,0.14,17,10,0,1
3.8,25.0,2.0,2.0,go-vap,2.0,0.0,0.15,17,10,0,1
3.8,25.0,2.0,2.0,go-vap,2.0,1.0,0.15,17,10,0,1
3.1,42.0,3.0,2.0,go-vap,2.0,0.0,0.07,17,10,1,0
6.5,48.0,3.0,3.0,go-vap,2.0,1.0,0.14,17,10,0,1
6.5,63.0,4.0,5.0,go-vap,4.0,1.0,0.1,17,10,1,0
6.66,40.0,4.0,5.0,go-vap,4.0,1.0,0.17,17,10,0,0
4.5,45.0,3.0,2.0,go-vap,3.0,1.0,0.1,17,10,0,1
6.6,83.0,2.0,2.0,go-vap,2.0,1.0,0.08,17,10,0,1
3.65,28.0,2.0,2.0,go-vap,2.0,1.0,0.13,17,10,0,1
4.35,39.0,2.0,1.0,go-vap,1.0,0.0,0.11,17,10,0,0
4.5,44.8,3.0,2.0,go-vap,3.0,1.0,0.1,17,10,0,1
6.9,95.0,3.0,2.0,go-vap,2.0,0.0,0.07,17,10,0,0
5.8,70.0,5.0,5.0,go-vap,4.0,0.0,0.08,17,10,0,0
4.97,43.0,6.0,6.0,go-vap,3.0,0.0,0.12,17,10,0,1
1.85,14.0,2.0,3.0,go-vap,3.0,0.0,0.13,17,10,0,0
2.4,44.0,2.0,2.0,go-vap,2.0,1.0,0.05,17,9,0,1
12.5,107.0,4.0,5.0,go-vap,4.0,1.0,0.12,17,10,0,1
4.65,43.0,2.0,2.0,go-vap,2.0,1.0,0.11,17,10,0,0
5.8,64.0,5.0,5.0,go-vap,3.0,1.0,0.09,17,10,0,0
6.8,72.0,4.0,3.0,go-vap,3.0,0.0,0.09,17,10,0,0
3.85,28.0,2.0,2.0,go-vap,2.0,0.0,0.14,17,9,0,0
4.2,49.0,2.0,3.0,go-vap,2.0,1.0,0.09,17,9,0,0
4.6,40.0,6.0,3.0,go-vap,3.0,0.0,0.12,17,9,0,0
3.78,28.0,3.0,3.0,go-vap,4.0,1.0,0.13,17,9,0,1
10.7,72.0,4.0,4.0,go-vap,5.0,1.0,0.15,17,9,1,0
6.8,72.0,4.0,2.0,go-vap,3.0,1.0,0.09,17,9,0,1
10.0,80.0,8.0,6.0,go-vap,4.0,1.0,0.12,17,9,1,0
5.9,44.0,4.0,4.0,go-vap,6.0,0.0,0.13,17,9,0,1
5.8,30.72,4.0,2.0,go-vap,2.0,0.0,0.19,17,9,0,1
4.3,40.0,3.0,3.0,go-vap,4.0,0.0,0.11,17,9,0,0
5.2,56.0,2.0,2.0,go-vap,2.0,0.0,0.09,17,9,0,0
5.6,72.0,6.0,6.0,go-vap,3.0,0.0,0.08,17,9,0,0
6.3,112.0,4.0,4.0,go-vap,2.0,0.0,0.06,17,9,0,1
2.22,20.0,1.0,2.0,go-vap,2.0,1.0,0.11,17,9,1,0
6.4,60.0,4.0,3.0,go-vap,4.0,1.0,0.11,17,9,0,1
4.0,56.0,3.0,4.0,go-vap,4.0,1.0,0.07,17,9,0,0
5.98,72.0,3.0,3.0,go-vap,3.0,1.0,0.08,17,9,0,0
3.5,44.0,3.0,2.0,go-vap,1.0,0.0,0.08,17,9,1,0
5.19,43.0,2.0,2.0,go-vap,2.0,1.0,0.12,17,9,1,0
5.3,41.0,4.0,3.0,go-vap,4.0,1.0,0.13,17,9,0,1
5.7,68.0,5.0,5.0,go-vap,4.0,1.0,0.08,17,9,0,1
4.8,56.0,6.0,5.0,go-vap,4.0,0.0,0.09,17,9,0,0
3.1,20.0,1.0,1.0,go-vap,1.0,0.0,0.16,17,9,1,0
11.5,95.0,5.0,6.0,go-vap,4.0,1.0,0.12,17,9,1,0
5.6,44.0,2.0,2.0,go-vap,2.0,0.0,0.13,17,9,0,1
2.75,58.0,6.0,5.0,go-vap,4.0,1.0,0.05,17,9,0,0
3.0,48.0,2.0,1.0,go-vap,2.0,0.0,0.06,17,9,0,1
6.4,53.0,3.0,3.0,go-vap,3.0,1.0,0.12,17,9,0,1
10.7,70.0,5.0,6.0,go-vap,5.0,1.0,0.15,17,9,0,1
7.0,50.0,4.0,3.0,go-vap,4.0,1.0,0.14,17,9,0,0
7.0,88.0,3.0,2.0,go-vap,2.0,0.0,0.08,17,9,0,0
6.7,72.0,4.0,4.0,go-vap,4.0,1.0,0.09,17,9,0,1
7.0,76.0,5.0,3.0,go-vap,3.0,1.0,0.09,17,9,0,1
6.6,45.0,3.0,3.0,go-vap,3.0,1.0,0.15,17,9,0,1
7.0,56.0,4.0,5.0,go-vap,5.0,1.0,0.12,17,9,0,1
6.4,41.0,4.0,5.0,go-vap,5.0,1.0,0.16,17,9,0,0
1.6,15.0,1.0,1.0,go-vap,2.0,1.0,0.11,17,9,0,0
13.3,75.0,6.0,6.0,go-vap,6.0,1.0,0.18,17,9,0,1
2.99,20.0,2.0,3.0,go-vap,3.0,1.0,0.15,17,9,0,1
5.3,57.0,3.0,2.0,go-vap,2.0,0.0,0.09,17,9,0,0
3.05,18.0,2.0,2.0,go-vap,2.0,0.0,0.17,17,9,0,0
4.8,38.0,2.0,2.0,go-vap,2.0,0.0,0.13,17,9,0,1
4.8,48.0,3.0,2.0,go-vap,2.0,0.0,0.1,17,9,0,0
4.98,50.0,3.0,3.0,go-vap,2.0,1.0,0.1,17,9,0,1
3.7,47.0,2.0,3.0,go-vap,2.0,0.0,0.08,17,9,0,0
5.6,60.0,5.0,4.0,go-vap,4.0,0.0,0.09,17,9,0,0
4.35,55.0,2.0,2.0,go-vap,2.0,0.0,0.08,17,9,0,0
9.9,91.0,9.0,5.0,go-vap,5.0,1.0,0.11,17,9,0,1
9.2,115.0,4.0,3.0,go-vap,3.0,1.0,0.08,17,9,0,1
5.2,72.0,4.0,4.0,go-vap,3.0,1.0,0.07,17,9,0,0
7.0,100.0,2.0,3.0,go-vap,3.0,1.0,0.07,17,9,0,1
3.35,45.0,3.0,2.0,go-vap,2.0,1.0,0.07,17,9,1,0
13.0,90.0,6.0,5.0,go-vap,4.0,1.0,0.14,17,9,0,0
5.3,72.0,3.0,4.0,go-vap,3.0,1.0,0.07,17,8,1,0
4.2,52.0,3.0,4.0,go-vap,3.0,0.0,0.08,17,8,0,0
6.6,88.0,3.0,2.0,go-vap,2.0,0.0,0.08,17,8,0,0
4.9,40.0,2.0,2.0,go-vap,3.0,0.0,0.12,17,8,0,1
3.7,40.0,2.0,2.0,go-vap,2.0,0.0,0.09,17,8,0,0
6.0,65.0,4.0,4.0,go-vap,4.0,1.0,0.09,17,8,0,1
6.5,47.0,4.0,4.0,go-vap,3.0,1.0,0.14,17,8,0,0
4.18,47.0,4.0,3.0,go-vap,2.0,0.0,0.09,17,8,0,0
4.25,55.0,3.0,2.0,go-vap,2.0,1.0,0.08,17,8,0,1
2.95,46.0,2.0,2.0,go-vap,2.0,0.0,0.06,17,8,1,0
2.2,36.0,2.0,2.0,go-vap,2.0,1.0,0.06,17,8,0,1
11.5,99.0,11.0,5.0,go-vap,4.0,1.0,0.12,17,8,1,0
11.8,79.0,4.0,4.0,go-vap,5.0,1.0,0.15,17,8,0,1
2.2,27.0,2.0,2.0,go-vap,3.0,0.0,0.08,17,8,0,1
3.2,32.0,2.0,2.0,go-vap,2.0,0.0,0.1,17,8,0,0
1.35,15.0,1.0,2.0,go-vap,2.0,1.0,0.09,17,8,0,1
2.4,32.0,2.0,2.0,go-vap,2.0,1.0,0.08,17,8,0,1
2.68,21.0,3.0,2.0,go-vap,3.0,1.0,0.13,17,8,0,1
5.0,49.0,4.0,4.0,go-vap,2.0,1.0,0.1,17,8,0,1
5.7,49.0,2.0,2.0,go-vap,2.0,0.0,0.12,17,8,0,0
3.3,35.0,2.0,2.0,go-vap,2.0,1.0,0.09,17,8,0,0
5.9,40.0,4.0,5.0,go-vap,4.0,1.0,0.15,17,8,0,0
8.3,75.0,3.0,4.0,go-vap,3.0,1.0,0.11,17,8,0,1
2.2,15.0,2.0,2.0,go-vap,3.0,1.0,0.15,17,8,1,0
4.85,41.0,5.0,3.0,go-vap,4.0,1.0,0.12,17,8,0,1
6.1,42.0,4.0,4.0,go-vap,4.0,1.0,0.15,17,8,0,1
7.39,53.0,4.0,7.0,go-vap,3.0,1.0,0.14,17,8,0,0
7.3,74.0,3.0,3.0,go-vap,3.0,1.0,0.1,17,8,0,1
9.2,80.0,4.0,4.0,go-vap,4.0,1.0,0.12,17,8,0,1
4.9,46.0,2.0,2.0,go-vap,2.0,0.0,0.11,17,8,0,0
5.9,72.0,4.0,4.0,go-vap,3.0,1.0,0.08,17,8,1,0
4.5,38.0,4.0,3.0,go-vap,5.0,0.0,0.12,17,8,0,0
14.0,80.0,4.0,3.0,go-vap,3.0,1.0,0.18,17,8,1,0
4.5,65.0,5.0,5.0,go-vap,5.0,1.0,0.07,17,8,0,1
7.4,40.0,3.0,5.0,go-vap,4.0,1.0,0.18,17,8,0,0
11.5,100.0,5.0,5.0,go-vap,5.0,1.0,0.12,17,8,0,0
8.3,93.0,3.0,2.0,go-vap,3.0,1.0,0.09,17,8,0,1
5.0,45.0,4.0,4.0,go-vap,4.0,0.0,0.11,17,8,0,0
1.75,17.0,2.0,2.0,go-vap,2.0,0.0,0.1,17,8,0,0
7.0,90.0,5.0,4.0,go-vap,3.0,1.0,0.08,17,8,0,1
6.0,44.0,4.0,6.0,go-vap,1.0,0.0,0.14,17,8,1,0
10.8,64.0,6.0,7.0,go-vap,5.0,1.0,0.17,17,8,0,0
2.5,52.0,2.0,2.0,go-vap,1.0,1.0,0.05,17,8,0,1
8.25,61.0,5.0,5.0,go-vap,5.0,1.0,0.14,17,8,1,0
8.2,100.0,3.0,3.0,go-vap,2.0,1.0,0.08,17,8,0,0
2.25,44.0,3.0,3.0,go-vap,3.0,1.0,0.05,17,8,0,0
5.9,60.0,4.0,4.0,go-vap,4.0,1.0,0.1,17,8,0,1
10.0,354.0,13.0,14.0,go-vap,6.0,1.0,0.03,17,8,0,0
3.2,41.0,2.0,2.0,go-vap,2.0,0.0,0.08,17,8,0,0
2.5,45.0,2.0,2.0,go-vap,2.0,1.0,0.06,17,7,0,0
4.5,60.0,4.0,3.0,go-vap,3.0,1.0,0.08,17,7,0,1
4.0,60.0,2.0,2.0,go-vap,2.0,0.0,0.07,17,7,0,0
3.9,40.0,2.0,2.0,go-vap,2.0,1.0,0.1,17,7,0,1
6.0,80.0,4.0,3.0,go-vap,4.0,0.0,0.08,17,7,0,0
10.8,64.0,6.0,7.0,go-vap,1.0,0.0,0.17,17,7,0,0
3.65,33.0,2.0,2.0,go-vap,2.0,0.0,0.11,17,7,0,0
5.65,42.0,2.0,2.0,go-vap,2.0,1.0,0.13,17,7,0,1
4.35,50.0,3.0,2.0,go-vap,2.0,0.0,0.09,17,7,0,0
9.3,75.0,3.0,4.0,go-vap,3.0,0.0,0.12,17,7,0,0
3.99,28.0,3.0,3.0,go-vap,3.0,1.0,0.14,17,7,0,1
3.2,40.0,2.0,2.0,go-vap,2.0,0.0,0.08,17,7,0,1
6.0,56.0,5.0,5.0,go-vap,4.0,0.0,0.11,17,7,0,1
7.5,80.0,4.0,5.0,go-vap,3.0,1.0,0.09,17,7,0,1
5.0,40.0,4.0,4.0,go-vap,4.0,1.0,0.12,17,7,0,1
3.0,22.0,2.0,2.0,go-vap,2.0,1.0,0.14,17,7,0,0
3.9,50.0,3.0,2.0,go-vap,2.0,1.0,0.08,17,7,0,1
1.95,27.0,2.0,2.0,go-vap,3.0,1.0,0.07,17,7,1,0
3.99,48.0,2.0,2.0,go-vap,2.0,1.0,0.08,17,7,0,1
5.1,41.0,3.0,3.0,go-vap,3.0,1.0,0.12,17,7,0,1
9.0,64.0,5.0,5.0,go-vap,5.0,1.0,0.14,17,7,0,1
3.85,45.0,2.0,2.0,go-vap,3.0,1.0,0.09,17,7,1,0
7.2,44.0,3.0,3.0,go-vap,5.0,1.0,0.16,17,7,0,1
